x:29 y:649 width:808 height:570 class_idx:200
x:170 y:103 width:25 height:26 class_idx:100 text:量
x:518 y:1070 width:25 height:28 class_idx:100 text:每
x:81 y:3 width:653 height:218 class_idx:200
x:133 y:1073 width:22 height:30 class_idx:100 text:了
x:85 y:248 width:46 height:37 class_idx:102
x:251 y:900 width:25 height:25 class_idx:100 text:备
x:477 y:1070 width:22 height:30 class_idx:100 text:完
x:767 y:698 width:26 height:28 class_idx:100 text:每
x:201 y:55 width:50 height:28 class_idx:101
x:410 y:375 width:24 height:29 class_idx:100 text:袋
x:669 y:65 width:28 height:28 class_idx:104 text:72
x:169 y:148 width:27 height:27 class_idx:100 text:价
x:457 y:1069 width:22 height:31 class_idx:100 text:装
x:653 y:696 width:36 height:27 class_idx:104 text:118
x:134 y:690 width:24 height:26 class_idx:100 text:接
x:203 y:100 width:45 height:30 class_idx:100 text:30
x:193 y:773 width:25 height:26 class_idx:100 text:实
x:251 y:331 width:24 height:27 class_idx:100 text:克
x:171 y:771 width:24 height:30 class_idx:100 text:共
x:199 y:373 width:21 height:25 class_idx:100 text:们
x:603 y:299 width:21 height:30 class_idx:104 text:2
x:363 y:693 width:25 height:26 class_idx:100 text:化
x:149 y:103 width:25 height:27 class_idx:100 text:数
x:644 y:303 width:21 height:25 class_idx:100 text:克
x:433 y:154 width:26 height:25 class_idx:104 text:30
x:214 y:578 width:37 height:50 class_idx:101
x:330 y:734 width:34 height:25 class_idx:104 text:120
x:391 y:1071 width:22 height:29 class_idx:100 text:灯
x:349 y:9 width:26 height:26 class_idx:100 text:奶
x:154 y:690 width:24 height:25 class_idx:100 text:国
x:325 y:55 width:29 height:24 class_idx:104 text:96
x:672 y:118 width:21 height:26 class_idx:104 text:6
x:629 y:694 width:23 height:30 class_idx:100 text:有
x:305 y:1071 width:23 height:30 class_idx:100 text:州
x:655 y:168 width:43 height:35 class_idx:101
x:189 y:1031 width:32 height:43 class_idx:101
x:141 y:571 width:45 height:54 class_idx:101
x:359 y:900 width:22 height:24 class_idx:100 text:吗
x:548 y:110 width:22 height:29 class_idx:104 text:8
x:306 y:304 width:12 height:15 class_idx:100 text:，
x:284 y:290 width:25 height:26 class_idx:100 text:值
x:148 y:899 width:21 height:29 class_idx:100 text:厂
x:447 y:11 width:26 height:27 class_idx:100 text:料
x:624 y:298 width:21 height:31 class_idx:100 text:千
x:747 y:306 width:20 height:23 class_idx:104 text:5
x:386 y:705 width:12 height:15 class_idx:100 text:，
x:535 y:13 width:25 height:31 class_idx:100 text:可
x:199 y:149 width:42 height:25 class_idx:100 text:10
x:200 y:691 width:19 height:24 class_idx:100 text:节
x:415 y:65 width:67 height:36 class_idx:101
x:114 y:729 width:19 height:32 class_idx:104 text:4
x:683 y:301 width:25 height:30 class_idx:100 text:零
x:233 y:1146 width:43 height:53 class_idx:101
x:179 y:435 width:39 height:39 class_idx:101
x:414 y:1074 width:20 height:24 class_idx:104 text:3
x:438 y:108 width:19 height:22 class_idx:102
x:725 y:301 width:22 height:32 class_idx:100 text:价
x:543 y:693 width:21 height:30 class_idx:100 text:广
x:186 y:580 width:29 height:43 class_idx:101
x:331 y:105 width:17 height:24 class_idx:104 text:4
x:725 y:1069 width:15 height:24 class_idx:100 text:7
x:261 y:370 width:23 height:31 class_idx:100 text:野
x:269 y:499 width:37 height:27 class_idx:100 text:六
x:432 y:379 width:13 height:26 class_idx:100 text:2
x:389 y:503 width:14 height:23 class_idx:100 text:字
x:450 y:735 width:17 height:25 class_idx:104 text:4
x:705 y:301 width:22 height:30 class_idx:100 text:售
x:380 y:900 width:15 height:25 class_idx:100 text:字
x:340 y:775 width:14 height:23 class_idx:100 text:字
x:249 y:836 width:25 height:39 class_idx:101
x:284 y:1074 width:16 height:26 class_idx:100 text:广
x:789 y:316 width:10 height:17 class_idx:100 text:一
x:331 y:9 width:18 height:25 class_idx:100 text:牛
x:664 y:311 width:11 height:15 class_idx:100 text:，
x:220 y:1085 width:11 height:15 class_idx:100 text:，
x:490 y:748 width:10 height:13 class_idx:100 text:中
x:752 y:709 width:10 height:15 class_idx:100 text:，
x:386 y:745 width:12 height:14 class_idx:100 text:，
x:140 y:773 width:31 height:25 class_idx:100 text:一
x:199 y:743 width:10 height:13 class_idx:100 text:的
x:241 y:436 width:27 height:37 class_idx:101
x:529 y:705 width:10 height:15 class_idx:100 text:，
x:499 y:1083 width:11 height:13 class_idx:100 text:，
x:219 y:701 width:10 height:14 class_idx:100 text:，
x:316 y:345 width:10 height:14 class_idx:100 text:，
x:319 y:1146 width:26 height:43 class_idx:101
x:455 y:306 width:10 height:15 class_idx:100 text:一
x:303 y:1151 width:22 height:42 class_idx:101
x:304 y:9 width:29 height:25 class_idx:100 text:地
