x:61 y:676 width:671 height:324 class_idx:202
x:235 y:291 width:19 height:15 class_idx:104 text:-
x:149 y:296 width:19 height:18 class_idx:104 text:=
x:425 y:730 width:34 height:34 class_idx:102
x:625 y:294 width:20 height:16 class_idx:104 text:-
x:366 y:1106 width:37 height:42 class_idx:104 text:>
x:84 y:233 width:615 height:102 class_idx:203
x:407 y:579 width:33 height:32 class_idx:101
x:229 y:490 width:11 height:14 class_idx:100 text:6
x:166 y:491 width:10 height:15 class_idx:100 text:，
x:116 y:335 width:19 height:15 class_idx:104 text:-
x:663 y:256 width:17 height:17 class_idx:104 text:=
x:387 y:665 width:17 height:16 class_idx:104 text:-
x:663 y:296 width:17 height:15 class_idx:104 text:=
x:115 y:549 width:31 height:30 class_idx:101
x:525 y:296 width:20 height:17 class_idx:104 text:=
x:269 y:288 width:16 height:16 class_idx:104 text:=
x:235 y:329 width:18 height:14 class_idx:104 text:-
x:269 y:325 width:16 height:16 class_idx:104 text:=
x:355 y:276 width:20 height:15 class_idx:104 text:-
x:484 y:301 width:21 height:15 class_idx:104 text:-
x:359 y:793 width:29 height:32 class_idx:104 text:9
x:223 y:788 width:32 height:35 class_idx:102
x:387 y:391 width:27 height:28 class_idx:100 text:减
x:79 y:351 width:639 height:127 class_idx:200
x:579 y:699 width:28 height:25 class_idx:100 text:7
x:215 y:776 width:41 height:59 class_idx:300
x:54 y:984 width:674 height:200 class_idx:202
x:286 y:726 width:35 height:38 class_idx:102
x:311 y:706 width:10 height:14 class_idx:100 text:，
x:470 y:169 width:39 height:46 class_idx:100 text:以
x:273 y:1018 width:23 height:27 class_idx:100 text:使
x:233 y:1044 width:20 height:20 class_idx:100 text:三
x:216 y:1068 width:28 height:26 class_idx:104 text:15
x:643 y:699 width:26 height:25 class_idx:100 text:7
x:408 y:500 width:30 height:33 class_idx:101
x:215 y:721 width:43 height:44 class_idx:300
x:253 y:1028 width:10 height:13 class_idx:100 text:，
x:432 y:795 width:22 height:34 class_idx:102
x:405 y:540 width:34 height:31 class_idx:104 text:18
x:502 y:1081 width:28 height:32 class_idx:104 text:7
x:281 y:781 width:45 height:50 class_idx:300
x:356 y:730 width:34 height:35 class_idx:102
x:295 y:791 width:21 height:32 class_idx:102
x:635 y:383 width:15 height:25 class_idx:104 text:8
x:278 y:724 width:47 height:44 class_idx:300
x:183 y:376 width:25 height:25 class_idx:101
x:503 y:800 width:29 height:34 class_idx:104 text:5
x:564 y:710 width:10 height:15 class_idx:100 text:，
x:105 y:829 width:25 height:26 class_idx:104 text:12
x:239 y:1083 width:7 height:11 class_idx:100 text:3
x:597 y:710 width:8 height:15 class_idx:100 text:，
x:485 y:696 width:17 height:25 class_idx:104 text:4
x:522 y:385 width:18 height:24 class_idx:104 text:6
