x:31 y:956 width:822 height:284 class_idx:200
x:608 y:706 width:26 height:33 class_idx:100 text:已
x:597 y:98 width:31 height:28 class_idx:100 text:知
x:655 y:143 width:29 height:30 class_idx:100 text:少
x:522 y:513 width:31 height:31 class_idx:100 text:照
x:336 y:513 width:28 height:27 class_idx:100 text:飞
x:532 y:626 width:66 height:44 class_idx:101
x:533 y:1019 width:29 height:35 class_idx:100 text:页
x:789 y:521 width:26 height:34 class_idx:100 text:表
x:758 y:976 width:29 height:35 class_idx:100 text:又
x:356 y:296 width:28 height:35 class_idx:100 text:午
x:648 y:589 width:47 height:35 class_idx:101
x:472 y:300 width:47 height:30 class_idx:104 text:780
x:444 y:1018 width:29 height:30 class_idx:100 text:了
x:503 y:1015 width:30 height:39 class_idx:100 text:少
x:550 y:706 width:23 height:32 class_idx:104 text:3
x:597 y:300 width:30 height:30 class_idx:100 text:下
x:475 y:1014 width:27 height:37 class_idx:100 text:多
x:158 y:145 width:26 height:28 class_idx:100 text:小
x:90 y:999 width:30 height:31 class_idx:100 text:天
x:296 y:621 width:45 height:35 class_idx:101
x:695 y:710 width:25 height:33 class_idx:100 text:了
x:607 y:754 width:17 height:29 class_idx:100 text:字
x:588 y:1168 width:56 height:53 class_idx:101
x:101 y:109 width:25 height:31 class_idx:102
x:817 y:126 width:27 height:34 class_idx:100 text:每
x:570 y:98 width:29 height:27 class_idx:100 text:已
x:250 y:863 width:43 height:52 class_idx:101
x:764 y:1020 width:26 height:38 class_idx:100 text:多
x:291 y:154 width:14 height:14 class_idx:100 text:9
x:779 y:589 width:33 height:30 class_idx:104 text:20
x:818 y:1020 width:25 height:34 class_idx:100 text:页
x:550 y:518 width:29 height:26 class_idx:100 text:这
x:825 y:714 width:28 height:30 class_idx:100 text:照
x:810 y:318 width:25 height:35 class_idx:100 text:克
x:215 y:755 width:11 height:15 class_idx:100 text:，
x:763 y:636 width:59 height:38 class_idx:101
x:396 y:340 width:29 height:30 class_idx:100 text:下
x:763 y:115 width:16 height:29 class_idx:104 text:4
x:55 y:515 width:798 height:188 class_idx:200
x:301 y:256 width:47 height:52 class_idx:101
x:494 y:530 width:14 height:14 class_idx:100 text:9
x:543 y:109 width:15 height:16 class_idx:100 text:6
x:101 y:85 width:741 height:211 class_idx:200
x:329 y:296 width:27 height:35 class_idx:100 text:上
x:560 y:1021 width:20 height:34 class_idx:100 text:字
x:710 y:353 width:15 height:26 class_idx:100 text:字
x:121 y:344 width:30 height:42 class_idx:100 text:如
x:245 y:706 width:29 height:15 class_idx:100 text:一
x:630 y:676 width:95 height:38 class_idx:101
x:813 y:975 width:25 height:35 class_idx:100 text:了
x:808 y:136 width:11 height:17 class_idx:100 text:，
x:174 y:966 width:30 height:17 class_idx:100 text:一
x:329 y:1028 width:15 height:16 class_idx:100 text:O
x:114 y:515 width:27 height:16 class_idx:100 text:一
x:428 y:575 width:26 height:43 class_idx:101
x:400 y:753 width:29 height:17 class_idx:100 text:一
x:330 y:469 width:45 height:46 class_idx:101
x:710 y:149 width:15 height:26 class_idx:100 text:字
x:119 y:1013 width:14 height:18 class_idx:100 text:，
x:504 y:716 width:15 height:20 class_idx:100 text:，
x:678 y:1031 width:29 height:17 class_idx:100 text:一
x:584 y:314 width:14 height:19 class_idx:100 text:，
x:313 y:313 width:13 height:18 class_idx:100 text:，
x:510 y:989 width:17 height:17 class_idx:100 text:1
x:383 y:353 width:13 height:18 class_idx:100 text:，
x:833 y:339 width:11 height:16 class_idx:100 text:6
x:717 y:993 width:11 height:16 class_idx:100 text:，
x:184 y:624 width:12 height:29 class_idx:100 text:八
x:647 y:1169 width:32 height:54 class_idx:101
x:487 y:886 width:43 height:53 class_idx:101
x:840 y:1023 width:13 height:27 class_idx:100 text:字
x:803 y:728 width:15 height:17 class_idx:100 text:可
x:325 y:348 width:29 height:15 class_idx:100 text:一
x:697 y:529 width:13 height:20 class_idx:100 text:，
x:316 y:978 width:13 height:18 class_idx:100 text:，
x:195 y:581 width:15 height:23 class_idx:100 text:A
x:439 y:265 width:74 height:38 class_idx:101
x:299 y:669 width:51 height:27 class_idx:101
x:458 y:886 width:30 height:44 class_idx:101
x:527 y:673 width:77 height:37 class_idx:101
x:336 y:876 width:32 height:52 class_idx:101
x:500 y:484 width:37 height:35 class_idx:101
x:545 y:144 width:27 height:15 class_idx:100 text:一
x:534 y:485 width:44 height:36 class_idx:101
