x:0 y:594 width:595 height:255 class_idx:201
x:329 y:692 width:26 height:23 class_idx:104 text:20
x:195 y:598 width:21 height:22 class_idx:100 text:的
x:3 y:720 width:22 height:24 class_idx:102
x:280 y:785 width:22 height:28 class_idx:100 text:来
x:505 y:683 width:67 height:36 class_idx:101
x:233 y:632 width:25 height:22 class_idx:104 text:60
x:503 y:653 width:71 height:30 class_idx:101
x:1 y:398 width:17 height:20 class_idx:102
x:329 y:557 width:33 height:32 class_idx:101
x:19 y:887 width:30 height:30 class_idx:100 text:巩
x:177 y:401 width:105 height:49 class_idx:101
x:17 y:942 width:22 height:28 class_idx:100 text:下
x:257 y:634 width:25 height:20 class_idx:104 text:m
x:135 y:595 width:23 height:23 class_idx:104 text:=
x:1 y:626 width:31 height:27 class_idx:102
x:18 y:424 width:28 height:23 class_idx:102
x:38 y:946 width:23 height:22 class_idx:100 text:面
x:61 y:407 width:12 height:11 class_idx:100 text:9
x:42 y:753 width:17 height:21 class_idx:104 text:5
x:462 y:388 width:130 height:55 class_idx:101
x:618 y:598 width:23 height:23 class_idx:102
x:163 y:560 width:45 height:22 class_idx:104 text:cm$SUP3$
x:93 y:662 width:17 height:20 class_idx:104 text:4
x:168 y:959 width:10 height:12 class_idx:100 text:心
x:398 y:553 width:36 height:39 class_idx:101
x:107 y:692 width:28 height:21 class_idx:104 text:dm
x:96 y:456 width:32 height:20 class_idx:104 text:cm$SUP2$
x:250 y:519 width:33 height:34 class_idx:101
x:354 y:692 width:39 height:23 class_idx:104 text:dm$SUP2$
x:29 y:660 width:14 height:21 class_idx:104 text:4
x:249 y:557 width:36 height:36 class_idx:101
x:157 y:526 width:40 height:20 class_idx:104 text:cm$SUP3$
x:108 y:664 width:23 height:19 class_idx:104 text:m
x:248 y:483 width:25 height:34 class_idx:101
x:44 y:660 width:33 height:21 class_idx:104 text:cm$SUP2$
x:159 y:491 width:39 height:21 class_idx:104 text:(10)
x:322 y:482 width:58 height:36 class_idx:101
x:89 y:691 width:14 height:21 class_idx:104 text:5
x:291 y:725 width:15 height:21 class_idx:104 text:5
x:325 y:521 width:59 height:33 class_idx:101
x:80 y:763 width:11 height:12 class_idx:100 text:O
x:0 y:905 width:598 height:174 class_idx:202
x:246 y:602 width:15 height:17 class_idx:104 text:*
x:32 y:266 width:46 height:47 class_idx:102
x:17 y:785 width:24 height:21 class_idx:100 text:一
x:15 y:818 width:23 height:15 class_idx:100 text:一
x:367 y:799 width:12 height:15 class_idx:100 text:，
x:259 y:596 width:13 height:14 class_idx:100 text:分
x:81 y:455 width:14 height:22 class_idx:104 text:1
x:625 y:363 width:36 height:26 class_idx:102
x:643 y:597 width:23 height:19 class_idx:100 text:一
x:58 y:825 width:12 height:15 class_idx:100 text:6
x:46 y:605 width:12 height:16 class_idx:100 text:6
x:353 y:456 width:9 height:12 class_idx:100 text:O
x:7 y:275 width:29 height:30 class_idx:100 text:第
x:444 y:410 width:17 height:14 class_idx:104 text:=
x:401 y:737 width:9 height:12 class_idx:100 text:，
x:156 y:598 width:11 height:13 class_idx:100 text:功
x:163 y:426 width:14 height:17 class_idx:104 text:=
x:15 y:442 width:423 height:144 class_idx:200
x:0 y:941 width:19 height:30 class_idx:100 text:算
x:78 y:663 width:15 height:17 class_idx:104 text:>
x:323 y:790 width:24 height:19 class_idx:100 text:一
x:24 y:721 width:22 height:20 class_idx:100 text:一
x:285 y:460 width:10 height:14 class_idx:100 text:，
x:129 y:671 width:9 height:11 class_idx:100 text:O
x:391 y:703 width:9 height:13 class_idx:100 text:3
x:167 y:611 width:8 height:12 class_idx:100 text:，
x:481 y:951 width:127 height:129 class_idx:300
x:127 y:599 width:10 height:12 class_idx:100 text:4
x:235 y:599 width:11 height:12 class_idx:100 text:4
x:216 y:703 width:10 height:13 class_idx:100 text:，
x:327 y:735 width:10 height:13 class_idx:100 text:，
x:670 y:507 width:28 height:19 class_idx:104 text:km
x:269 y:609 width:11 height:12 class_idx:100 text:O
x:615 y:204 width:33 height:25 class_idx:102
x:0 y:456 width:14 height:20 class_idx:102
x:0 y:384 width:550 height:80 class_idx:203
x:279 y:640 width:9 height:14 class_idx:100 text:万
x:404 y:505 width:52 height:41 class_idx:101
