x:672 y:791 width:181 height:279 class_idx:300
x:233 y:269 width:93 height:30 class_idx:101
x:244 y:879 width:25 height:17 class_idx:104 text:=
x:589 y:299 width:130 height:96 class_idx:300
x:634 y:56 width:21 height:25 class_idx:102
x:672 y:541 width:33 height:22 class_idx:104 text:cm
x:820 y:711 width:33 height:24 class_idx:104 text:cm
x:592 y:406 width:16 height:23 class_idx:104 text:0
x:504 y:685 width:13 height:15 class_idx:100 text:O
x:645 y:655 width:34 height:34 class_idx:100 text:题
x:599 y:109 width:19 height:16 class_idx:104 text:=
x:343 y:274 width:16 height:21 class_idx:104 text:0
x:449 y:549 width:11 height:15 class_idx:100 text:，
x:593 y:438 width:144 height:121 class_idx:300
x:205 y:681 width:25 height:15 class_idx:100 text:一
x:168 y:601 width:51 height:34 class_idx:101
x:124 y:778 width:17 height:22 class_idx:104 text:12
x:620 y:104 width:35 height:19 class_idx:104 text:cm
x:544 y:876 width:20 height:19 class_idx:100 text:广
x:293 y:391 width:93 height:34 class_idx:101
x:143 y:774 width:56 height:24 class_idx:100 text:邮
x:653 y:61 width:17 height:22 class_idx:104 text:17
x:306 y:650 width:12 height:15 class_idx:100 text:9
x:623 y:576 width:20 height:17 class_idx:104 text:=
x:614 y:105 width:14 height:21 class_idx:104 text:3
x:694 y:39 width:24 height:36 class_idx:100 text:7
x:206 y:370 width:23 height:15 class_idx:100 text:一
x:535 y:880 width:10 height:16 class_idx:100 text:，
x:455 y:229 width:17 height:20 class_idx:104 text:0
x:428 y:340 width:11 height:15 class_idx:100 text:一
x:607 y:578 width:18 height:16 class_idx:100 text:一
x:334 y:281 width:10 height:14 class_idx:100 text:，
x:630 y:610 width:22 height:16 class_idx:104 text:=
x:129 y:733 width:16 height:20 class_idx:100 text:广
x:607 y:409 width:18 height:15 class_idx:104 text:=
x:109 y:831 width:454 height:127 class_idx:200
x:729 y:766 width:10 height:15 class_idx:100 text:，
x:334 y:338 width:19 height:12 class_idx:104 text:=
x:321 y:334 width:14 height:22 class_idx:100 text:一
x:592 y:703 width:261 height:476 class_idx:202
x:296 y:585 width:10 height:14 class_idx:100 text:9
x:271 y:839 width:14 height:19 class_idx:100 text:，
x:415 y:519 width:12 height:15 class_idx:100 text:，
x:406 y:836 width:15 height:20 class_idx:100 text:6
x:329 y:306 width:10 height:15 class_idx:100 text:一
x:390 y:404 width:10 height:14 class_idx:100 text:3
x:193 y:204 width:20 height:15 class_idx:100 text:一
x:203 y:335 width:16 height:11 class_idx:104 text:=
x:652 y:108 width:10 height:13 class_idx:100 text:一
x:341 y:259 width:8 height:9 class_idx:100 text:，
x:230 y:209 width:10 height:11 class_idx:100 text:的
x:309 y:463 width:9 height:10 class_idx:100 text:，
x:612 y:610 width:18 height:23 class_idx:104 text:0
x:245 y:431 width:10 height:14 class_idx:100 text:，
x:760 y:303 width:93 height:85 class_idx:300
x:490 y:364 width:12 height:29 class_idx:100 text:，
x:291 y:376 width:10 height:14 class_idx:100 text:，
x:559 y:881 width:11 height:15 class_idx:100 text:，
x:258 y:231 width:8 height:14 class_idx:100 text:，
x:329 y:236 width:9 height:10 class_idx:100 text:，
x:560 y:105 width:42 height:25 class_idx:104 text:2.0
x:807 y:710 width:16 height:26 class_idx:104 text:4
x:554 y:109 width:236 height:141 class_idx:202
x:724 y:1161 width:71 height:65 class_idx:101
x:324 y:365 width:36 height:26 class_idx:100 text:次
x:817 y:308 width:31 height:27 class_idx:104 text:0
x:480 y:431 width:12 height:15 class_idx:100 text:6
x:830 y:599 width:20 height:24 class_idx:104 text:1
x:809 y:459 width:44 height:110 class_idx:300
x:321 y:928 width:12 height:16 class_idx:100 text:入
x:203 y:164 width:32 height:30 class_idx:100 text:1
x:603 y:523 width:16 height:25 class_idx:104 text:1
